time_sec,tcp_x_m,tcp_y_m,tcp_z_m,goal_err_x_m,goal_err_y_m,goal_err_z_m,goal_err_norm_m,goal_err_norm_mm
0.0,0.133379,-0.28645299999999996,0.518235,0.02268400000000001,0.2163250000000001,0.024965000000000015,0.21893907989666908,218.93907989666909
0.05209493637084961,0.132902,-0.288846,0.514719,0.022207000000000005,0.21393200000000007,0.02144900000000005,0.21614835431712182,216.14835431712183
0.10396504402160645,0.132208,-0.291221,0.511059,0.021513000000000004,0.21155700000000005,0.017789000000000055,0.2133907728534672,213.39077285346718
0.15593361854553223,0.131187,-0.29427499999999995,0.507335,0.02049200000000001,0.2085030000000001,0.014064999999999994,0.209979159199193,209.979159199193
0.20796561241149902,0.129758,-0.298358,0.503289,0.019063000000000024,0.20442000000000005,0.010019,0.20555124599476407,205.55124599476406
0.26005125045776367,0.12795600000000001,-0.303653,0.498621,0.017261000000000026,0.19912500000000005,0.005350999999999995,0.19994334434284133,199.94334434284133
0.3119680881500244,0.125922,-0.310239,0.493618,0.015227000000000018,0.19253900000000007,0.00034800000000001496,0.19314049071595535,193.14049071595534
0.3640012741088867,0.123893,-0.317893,0.488452,0.013198000000000015,0.18488500000000008,-0.004817999999999989,0.18541807774054836,185.41807774054837
0.41607189178466797,0.12195099999999999,-0.32690600000000003,0.48388099999999995,0.011256000000000002,0.17587200000000003,-0.009389000000000036,0.1764817589469235,176.4817589469235
0.4680216312408447,0.119968,-0.336808,0.478977,0.009273000000000017,0.16597000000000006,-0.014293,0.16684219873281464,166.84219873281464
0.5199072360992432,0.117945,-0.347514,0.47306200000000004,0.0072500000000000064,0.15526400000000007,-0.020207999999999948,0.15674130106643883,156.74130106643884
0.5719878673553467,0.116002,-0.35879700000000003,0.466198,0.005307000000000006,0.14398100000000003,-0.027071999999999985,0.14660008797405275,146.60008797405274
0.6239428520202637,0.114262,-0.370408,0.45804300000000003,0.0035670000000000146,0.13237000000000004,-0.03522699999999995,0.1370236545929206,137.0236545929206
0.6770222187042236,0.112761,-0.38283300000000003,0.449916,0.0020660000000000123,0.11994500000000002,-0.043354000000000004,0.12755642162196307,127.55642162196307
0.7288551330566406,0.111316,-0.395555,0.44142000000000003,0.0006210000000000104,0.10722300000000007,-0.05184999999999995,0.11910323198805316,119.10323198805315
0.7810404300689697,0.109926,-0.40912,0.43394299999999997,-0.0007689999999999919,0.09365800000000007,-0.05932700000000002,0.11086976708733548,110.86976708733548
0.832780122756958,0.10864,-0.423041,0.426867,-0.0020549999999999874,0.07973700000000006,-0.06640299999999999,0.10378617732145262,103.78617732145263
0.8838725090026855,0.107473,-0.43694099999999997,0.41999000000000003,-0.0032219999999999888,0.06583700000000009,-0.07327999999999996,0.09856393992226571,98.56393992226572
0.9358975887298584,0.106486,-0.45086200000000004,0.41331599999999996,-0.0042089999999999905,0.05191600000000002,-0.07995400000000003,0.0954234187870043,95.42341878700431
0.9869973659515381,0.105723,-0.464116,0.408705,-0.00497199999999999,0.038662000000000085,-0.084565,0.09311664863492461,93.11664863492462
1.0389816761016846,0.105265,-0.477735,0.403354,-0.00542999999999999,0.025043000000000037,-0.089916,0.09349611652362894,93.49611652362894
1.0909156799316406,0.10500799999999999,-0.491554,0.397973,-0.005686999999999998,0.011224000000000067,-0.09529699999999997,0.0961240779097516,96.12407790975159
1.142874002456665,0.10487199999999999,-0.5037429999999999,0.394052,-0.005822999999999995,-0.0009649999999998826,-0.09921799999999997,0.09939341063672176,99.39341063672175
1.1948792934417725,0.104772,-0.515235,0.39104,-0.005922999999999984,-0.01245699999999994,-0.10222999999999999,0.10315634579607788,103.15634579607789
1.2468178272247314,0.104692,-0.525563,0.388657,-0.0060029999999999945,-0.022784999999999944,-0.10461300000000001,0.10723372605202153,107.23372605202152
1.301626205444336,0.10463299999999999,-0.53516,0.388496,-0.006061999999999998,-0.03238199999999991,-0.10477399999999998,0.10983138369336877,109.83138369336876
1.3543620109558105,0.104602,-0.5433429999999999,0.390276,-0.006092999999999987,-0.04056499999999985,-0.10299399999999997,0.11086211214837999,110.86211214837999
1.4059226512908936,0.104563,-0.55129,0.393199,-0.006131999999999985,-0.04851199999999989,-0.10007099999999997,0.11137872601623697,111.37872601623697
1.4580094814300537,0.104524,-0.557494,0.397615,-0.006170999999999982,-0.05471599999999999,-0.09565499999999999,0.1103711960703516,110.3711960703516
1.5099868774414062,0.104483,-0.562354,0.40308999999999995,-0.006211999999999981,-0.05957599999999996,-0.09018000000000004,0.10826043192228638,108.26043192228637
1.5619323253631592,0.104452,-0.565959,0.409192,-0.006242999999999985,-0.06318099999999993,-0.08407799999999999,0.10535617634481612,105.35617634481612
1.6139779090881348,0.10443000000000001,-0.5680470000000001,0.414829,-0.006264999999999979,-0.06526900000000002,-0.07844099999999998,0.10223640773716572,102.23640773716572
1.6668856143951416,0.104441,-0.568955,0.418832,-0.006253999999999982,-0.06617699999999993,-0.074438,0.0997974132380193,99.7974132380193
1.7188763618469238,0.10443899999999999,-0.568981,0.420731,-0.006255999999999998,-0.0662029999999999,-0.07253899999999996,0.09840671352097875,98.40671352097876
1.7708873748779297,0.104438,-0.568269,0.42182400000000003,-0.006256999999999985,-0.06549099999999997,-0.07144599999999995,0.09712235605667723,97.12235605667722
1.822979211807251,0.104437,-0.567087,0.42233499999999996,-0.006257999999999986,-0.06430899999999995,-0.07093500000000003,0.09595094720741426,95.95094720741426
1.8749854564666748,0.10443899999999999,-0.565828,0.424053,-0.006255999999999998,-0.06304999999999994,-0.06921699999999997,0.09383726938162676,93.83726938162675
1.9280197620391846,0.104446,-0.564352,0.427405,-0.006248999999999991,-0.06157399999999991,-0.065865,0.09038033913412799,90.380339134128
1.980867862701416,0.104458,-0.5624750000000001,0.431214,-0.0062369999999999925,-0.059697,-0.062056,0.08633411326932129,86.33411326932129
2.032025098800659,0.104474,-0.560339,0.435548,-0.00622099999999999,-0.05756099999999997,-0.057721999999999996,0.0817545035212128,81.7545035212128
2.0840084552764893,0.104497,-0.557508,0.440232,-0.006197999999999981,-0.054729999999999945,-0.053037999999999974,0.07646448553413533,76.46448553413533
2.1358590126037598,0.10452800000000001,-0.553951,0.44499099999999997,-0.006166999999999978,-0.05117299999999991,-0.048279000000000016,0.07062272763777956,70.62272763777956
2.186821222305298,0.10456,-0.5501670000000001,0.44819400000000004,-0.006134999999999988,-0.047389000000000014,-0.04507599999999995,0.0656901919771894,65.6901919771894
2.2401692867279053,0.104602,-0.545528,0.451981,-0.006092999999999987,-0.042749999999999955,-0.041288999999999965,0.05974503050463689,59.745030504636894
2.2919561862945557,0.104642,-0.541062,0.454688,-0.006052999999999989,-0.038283999999999985,-0.038582000000000005,0.05468888542473689,54.68888542473689
2.343842029571533,0.104687,-0.53618,0.457972,-0.006007999999999986,-0.03340199999999993,-0.035297999999999996,0.04896670779213153,48.96670779213153
2.394944906234741,0.104734,-0.531143,0.46169099999999996,-0.005960999999999994,-0.028364999999999974,-0.031579000000000024,0.04286420402853644,42.86420402853644
2.4480626583099365,0.104782,-0.526149,0.465815,-0.005912999999999988,-0.02337099999999992,-0.027455000000000007,0.0365368886880095,36.5368886880095
2.5010671615600586,0.104835,-0.520768,0.470848,-0.00585999999999999,-0.01798999999999995,-0.022421999999999997,0.02933812850200227,29.33812850200227
2.5530083179473877,0.104887,-0.515458,0.475626,-0.005807999999999994,-0.012679999999999914,-0.017643999999999993,0.022490575804100646,22.490575804100647
2.6049132347106934,0.104941,-0.510023,0.480512,-0.005753999999999981,-0.007244999999999946,-0.012757999999999992,0.015759603580039656,15.759603580039656
2.65689754486084,0.104997,-0.504455,0.48553500000000005,-0.005697999999999995,-0.0016769999999999285,-0.007734999999999936,0.0097524231860599,9.7524231860599
2.7088205814361572,0.10505500000000001,-0.499236,0.48994,-0.005639999999999978,0.003542000000000045,-0.0033299999999999996,0.007446090517848952,7.446090517848952
2.7600035667419434,0.105178,-0.493628,0.494827,-0.005516999999999994,0.009150000000000047,0.0015570000000000306,0.010797408855832073,10.797408855832073
2.8109633922576904,0.105235,-0.488376,0.499075,-0.005459999999999993,0.014402000000000081,0.005805000000000005,0.016459867223036835,16.459867223036834
2.8629722595214844,0.10528,-0.48372699999999996,0.502056,-0.005414999999999989,0.019051000000000096,0.00878599999999996,0.02166694768535713,21.66694768535713
2.914954900741577,0.105317,-0.47986700000000004,0.5040439999999999,-0.005377999999999994,0.022911000000000015,0.01077399999999995,0.025882733259839457,25.88273325983946
2.9659926891326904,0.105348,-0.476498,0.504884,-0.005346999999999991,0.02628000000000008,0.011614000000000013,0.029225225491003565,29.225225491003563
3.018934965133667,0.105372,-0.473825,0.504889,-0.005322999999999994,0.028953000000000062,0.011619000000000046,0.031648249540851464,31.648249540851463
3.0709192752838135,0.105386,-0.472109,0.504522,-0.005308999999999994,0.030669000000000057,0.01125200000000004,0.0330965337459983,33.0965337459983
3.12292218208313,0.105393,-0.471218,0.503989,-0.005301999999999987,0.03156000000000003,0.010719000000000034,0.03374969281341687,33.74969281341687
3.174952268600464,0.105397,-0.47076799999999996,0.503447,-0.005297999999999983,0.032010000000000094,0.010176999999999992,0.034004120823806126,34.004120823806126
3.2268755435943604,0.10539799999999999,-0.47051,0.503129,-0.005296999999999996,0.032268000000000074,0.009859000000000062,0.034153797944006255,34.15379794400626
3.2779922485351562,0.105399,-0.470361,0.502792,-0.005295999999999981,0.032417000000000085,0.00952200000000003,0.034199093394416256,34.19909339441626
3.3300561904907227,0.10540000000000001,-0.47026999999999997,0.5025149999999999,-0.00529499999999998,0.03250800000000009,0.009244999999999948,0.03420931326408066,34.209313264080656
3.3819167613983154,0.105401,-0.470114,0.502198,-0.005293999999999993,0.03266400000000008,0.008928000000000047,0.03427349582403298,34.273495824032985
3.434030771255493,0.105402,-0.46995600000000004,0.501877,-0.005292999999999992,0.03282200000000002,0.008607000000000031,0.03434210217793899,34.34210217793899
3.4862680435180664,0.10540300000000001,-0.469763,0.5015160000000001,-0.005291999999999977,0.03301500000000007,0.008246000000000087,0.034438234638262254,34.43823463826225
3.5380289554595947,0.105404,-0.469551,0.501189,-0.00529099999999999,0.03322700000000006,0.00791900000000001,0.03456499343266253,34.56499343266253
3.590060234069824,0.105406,-0.46932799999999997,0.500901,-0.005288999999999988,0.03345000000000009,0.007631000000000054,0.03471466811018084,34.71466811018084
3.644775867462158,0.105407,-0.469163,0.5007010000000001,-0.005287999999999987,0.03361500000000006,0.007431000000000076,0.03483031624892322,34.830316248923225
3.693932294845581,0.105408,-0.469092,0.500618,-0.005286999999999986,0.03368600000000005,0.007348000000000021,0.03488111335665769,34.881113356657686
3.7458419799804688,0.105408,-0.46899,0.500499,-0.005286999999999986,0.03378800000000004,0.007229000000000041,0.03495482447388347,34.95482447388347
3.797942638397217,0.105409,-0.46896,0.500464,-0.005285999999999985,0.03381800000000007,0.007194000000000034,0.03497645716764357,34.97645716764357
3.8508784770965576,0.105409,-0.468959,0.500463,-0.005285999999999985,0.033819000000000043,0.007193000000000005,0.03497721838568646,34.977218385686456
3.902972459793091,0.105409,-0.46896,0.500461,-0.005285999999999985,0.03381800000000007,0.0071910000000000585,0.034975840247233596,34.9758402472336
3.955009937286377,0.105408,-0.46906,0.500342,-0.005286999999999986,0.03371800000000008,0.007071999999999967,0.034854972055648026,34.85497205564803
4.006983041763306,0.105405,-0.469325,0.499976,-0.005289999999999989,0.033453000000000066,0.00670599999999999,0.03452618926264531,34.52618926264531
4.058862209320068,0.10540000000000001,-0.469763,0.49937400000000004,-0.00529499999999998,0.03301500000000007,0.006104000000000054,0.033989499349063756,33.989499349063756
4.11091160774231,0.105394,-0.470348,0.49855700000000003,-0.005300999999999986,0.03243000000000007,0.005287000000000042,0.033282996710032056,33.28299671003206
4.1630539894104,0.105385,-0.471144,0.49744099999999997,-0.005309999999999981,0.03163400000000005,0.00417099999999998,0.032346611831844195,32.34661183184419
4.214972972869873,0.10537300000000001,-0.472188,0.495969,-0.0053219999999999795,0.03059000000000006,0.002699000000000007,0.03116659084661015,31.166590846610152
4.267995119094849,0.10536100000000001,-0.47329000000000004,0.494415,-0.005333999999999978,0.029488000000000014,0.0011450000000000071,0.02998840984447159,29.98840984447159
4.31991982460022,0.105348,-0.474554,0.492637,-0.005346999999999991,0.028224000000000082,-0.0006329999999999947,0.028732999738976167,28.73299973897617
4.371854066848755,0.105333,-0.475937,0.490673,-0.005361999999999992,0.02684100000000006,-0.0025969999999999605,0.02749426729338323,27.49426729338323
4.423064947128296,0.105317,-0.47738200000000003,0.488664,-0.005377999999999994,0.02539600000000003,-0.004605999999999999,0.026364653155313868,26.364653155313867
4.475092887878418,0.105302,-0.478823,0.486799,-0.005392999999999981,0.02395500000000006,-0.0064710000000000045,0.02539291859948365,25.39291859948365
